記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,日付,都道府県_jp,島_jp,Genus,Family,Order,文献ID,掲載ページ,オリジナル,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）,メモ,記入者,記入日付
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.470941,138.638555,1969-XI-02,山梨県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,166,yes,Naga Obiyasude,Epanerchodus longus,"Getsu-dô Cave of the Shôji-o-ana caves, Aokigahara, Shôji, Kamikuisshiki-mura, Yamanashi Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ナガオビヤスデ,Epanerchodus longus,35.2506538,138.9137689,1955-IX-10,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,166,yes,Naga Obiyasude,Epanerchodus longus,"Komakado-kaza-ana Cave, Komakado, Fujioka, Gotenba-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ナガオビヤスデ,Epanerchodus longus,34.906381,139.102099,1970-VI-25,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,166,yes,Naga Obiyasude,Epanerchodus longus,"Iwamuro, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ヨウザワオビヤスデ,Epanerchodus yozawanus,35.772157,139.173331,1979-II-20,東京都,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,167,yes,Yôzawa Obiyasude,Epanerchodus yozawanus,"Yôzawa-dô Cave, Kami-yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ヨウザワオビヤスデ,Epanerchodus yozawanus,35.772157,139.173331,1986-X-26,東京都,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,167,yes,Yôzawa Obiyasude,Epanerchodus yozawanus,"Yôzawa-dô Cave, Kami-yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ヨウザワオビヤスデ,Epanerchodus yozawanus,35.7625392,139.1561573,1979-II-16,東京都,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,168,yes,Yôzawa Obiyasude,Epanerchodus yozawanus,"Ohtaké-dô Cave, Yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ヨウザワオビヤスデ,Epanerchodus yozawanus,35.7625392,139.1561573,1986-X-25,東京都,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,168,yes,Yôzawa Obiyasude,Epanerchodus yozawanus,"Ohtaké-dô Cave, Yôzawa, Itsukaichi-machi, Nishitama-gun, west of Tokyo",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.923569,139.05674,1972-XI-16,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Karasawabora-no-ana Mine, Iké, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-22
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.923569,139.05674,1972-X-05,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Karasawabora-no-ana Mine, Iké, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-22
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.923569,139.05674,1991-XI-16,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Karasawabora-no-ana Mine, Iké, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-22
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.923569,139.05674,1991-XI-30,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Karasawabora-no-ana Mine, Iké, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-22
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.904869,139.05755,1974-XI-01,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Nakazé-no-ana Mine, Iké, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-22
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.9071963,139.1010952,1971-X-29,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Iwamuro, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.9071963,139.1010952,1991-XI-30,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Iwamuro, Itô-shi, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.837231,138.937363,1984-IX-28,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Amagi-tôge, SW of Mt. Amagi-san, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,34.837231,138.937363,1986-X-12,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Amagi-tôge, SW of Mt. Amagi-san, Shizuoka Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,35.233869,139.103369,1979-I-12,神奈川県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Shiraishijizô-no-ana Mine, Yumoto, Hakoné-machi, Kanagawa Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,オオルイオビヤスデ,Epanerchodus ohruii,35.233869,139.103369,1978-XI-30,神奈川県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00290,170,yes,Ohrui Obiyasude,Epanerchodus ohruii,"Shiraishijizô-no-ana Mine, Yumoto, Hakoné-machi, Kanagawa Pref.",,Ryosuke Kuwahara,2022-IX-11
6_文献記録,ホルストアマビコヤスデ,Riukiaria holstii,26.395278,127.762417,1993-XI-23,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00555,74,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,Z0.8,p. 49に掲載された写真によれば，体の正中線には太く明色部があり，側庇は明色，他は暗色である．このような体色パターンはホルストアマビコヤスデの体色型の1つに見られる．,Ryosuke Kuwahara,2023-I-01
6_文献記録,ホルストアマビコヤスデ,Riukiaria holstii,26.4068149,127.7652932,1994-VII-10,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00555,74,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,St.81,p. 49に掲載された写真によれば，体の正中線には太く明色部があり，側庇は明色，他は暗色である．このような体色パターンはホルストアマビコヤスデの体色型の1つに見られる．,Ryosuke Kuwahara,2023-I-01
6_文献記録,ホルストアマビコヤスデ,Riukiaria holstii,26.409551,127.766496,1994-VII-10,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00555,74,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,EE.09,p. 49に掲載された写真によれば，体の正中線には太く明色部があり，側庇は明色，他は暗色である．このような体色パターンはホルストアマビコヤスデの体色型の1つに見られる．,Ryosuke Kuwahara,2023-I-01
6_文献記録,ホルストアマビコヤスデ,Riukiaria holstii,26.372225,127.766287,1993-XI-23,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00555,74,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,R.08; St.41,p. 49に掲載された写真によれば，体の正中線には太く明色部があり，側庇は明色，他は暗色である．このような体色パターンはホルストアマビコヤスデの体色型の1つに見られる．,Ryosuke Kuwahara,2023-I-01
6_文献記録,ホルストアマビコヤスデ,Riukiaria holstii,26.397752,127.778952,1994-X-30,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00555,74,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,AA13,p. 49に掲載された写真によれば，体の正中線には太く明色部があり，側庇は明色，他は暗色である．このような体色パターンはホルストアマビコヤスデの体色型の1つに見られる．,Ryosuke Kuwahara,2023-I-01
6_文献記録,ホルストアマビコヤスデ,Riukiaria holstii,26.37747,127.785724,1994-XI-20,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00555,74,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,T15; St.53,p. 49に掲載された写真によれば，体の正中線には太く明色部があり，側庇は明色，他は暗色である．このような体色パターンはホルストアマビコヤスデの体色型の1つに見られる．,Ryosuke Kuwahara,2023-I-01
6_文献記録,シモツケババヤスデ,Parafontaria doenitzi,36.65815,139.382943,1987-X-30,栃木県,本州,Parafontaria,Xystodesmidae,Polydesmida,L01321,38,yes,シモツケババヤスデ,Parafontaria doenitzi,"庚申山：ブナ・ミズナラ林，1,020m（一の鳥居）",,Ryosuke Kuwahara,2023-V-11
6_文献記録,アカヤスデ属の一種,Nedyopus sp.,36.49582897,139.6174634,1983-IV-03,栃木県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01321,38,yes,アカヤスデ属の一種,Nedyopus sp.,粟野町大越路峠：コナラ林，870m,,Ryosuke Kuwahara,2023-V-11
6_文献記録,ツクシヤスデ属の一種,Kiusiozonium sp.,36.65815,139.382943,1987-X-30,栃木県,本州,Kiusiozonium,Hirudisomatidae,Polyzoniida,L01321,38,yes,イトヤスデ属の一種,Orsiboe sp.,"庚申山：ブナ–ミズナラ林，1,020m（一の鳥居）",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.660945,139.377764,1987-III-20,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (1),Anaulaciulus sp. (1),"庚申山：ブナ–イタヤカエデ林，1,120m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.65815,139.382943,1987-X-30,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (1),Anaulaciulus sp. (1),"庚申山：ブナ–ミズナラ林，1,020m（一の鳥居）",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.671507,139.363649,1987-X-31,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (1),Anaulaciulus sp. (1),"庚申山：コメツガ林，1,800m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.672887,139.362785,1987-X-31,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (1),Anaulaciulus sp. (1),"庚申山：コメツガ–ササ林，1,880m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.67312879,139.3612847,1987-X-31,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (1),Anaulaciulus sp. (1),"庚申山：コメツガ林，1,900m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.627528,139.336115,1986-XI-15,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (1),Anaulaciulus sp. (1),"袈裟丸山：コメツガ林，1,676m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,フジヤスデ属の一種,Anaulaciulus sp.,36.672887,139.362785,1987-X-31,栃木県,本州,Anaulaciulus,Julidae,Julida,L01321,39,yes,フジヤスデ属の一種 (2),Anaulaciulus sp. (2),"庚申山：コメツガ–ササ林，1,880m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,オオトゲヤスデ属の一種,Macrochaeteuma sp.,36.65815,139.382943,1987-X-30,栃木県,本州,Macrochaeteuma,Macrochaeteumatidae,Chordeumatida,L01321,39,yes,オオトゲヤスデ属の一種,Macrochaeteuma sp.,"庚申山：ブナ–ミズナラ林，1,020m（一の鳥居）",,Ryosuke Kuwahara,2023-V-11
6_文献記録,オオトゲヤスデ属の一種,Macrochaeteuma sp.,36.670736,139.365836,1987-X-31,栃木県,本州,Macrochaeteuma,Macrochaeteumatidae,Chordeumatida,L01321,39,yes,オオトゲヤスデ属の一種,Macrochaeteuma sp.,"庚申山：コメツガ林，1,600m",,Ryosuke Kuwahara,2023-V-11
6_文献記録,-,Yasudatyla yasudai,45.1805888,141.2411723,1990-VII-01,北海道,利尻島,Yasudatyla,Conotylidae,Chordeumatida,L00129,102,yes,-,Yasudatyla yasudai,"alpine zone of Mt. Rishiri, 1200-1700 m altitude, Pinus pumila scrub, Is. Rishiri, Hokkaido, Japan",,Natsuki Hirakizawa,2023-V-28
6_文献記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.2370559,129.3735409,1968-XII-21,鹿児島県,奄美大島,Kiusiunum,Cryptodesmidae,Polydesmida,L00309,35–36,yes,仮称：アマミシロハダヤスデ,Kiusiunum sp.,鹿児島県奄美群島奄美大島住用村新村,,Ryosuke Kuwahara,2022-X-18
6_文献記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],27.8702028,128.9279584,1968-XII-21,鹿児島県,徳之島,Kiusiunum,Cryptodesmidae,Polydesmida,L00309,36,yes,仮称：アマミシロハダヤスデ,Kiusiunum sp.,奄美群島徳之島天城岳,,Ryosuke Kuwahara,2022-X-18
6_文献記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],27.778502,128.9831831,1968-XII-21,鹿児島県,徳之島,Kiusiunum,Cryptodesmidae,Polydesmida,L00309,36,yes,仮称：アマミシロハダヤスデ,Kiusiunum sp.,奄美群島徳之島井之川岳,,Ryosuke Kuwahara,2022-X-18
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.3158197,140.5875039,1987-VI-01,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Ôaraiisomae-jinja Shrine, Oarai-machi, Higashiibaraki-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.3158197,140.5875039,1987-VII-29,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Ôaraiisomae-jinja Shrine, Oarai-machi, Higashiibaraki-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.179085,140.172848,1983-IV-26,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Tsukuba-san, Shibauchi, Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.179085,140.172848,1983-IX-10–1983-IX-13,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Tsukuba-san, Shibauchi, Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.179085,140.172848,1984-VII-02,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Tsukuba-san, Shibauchi, Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.179085,140.172848,1984-VII,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Tsukuba-san, Shibauchi, Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.179085,140.172848,1984-IX-25,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Tsukuba-san, Shibauchi, Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.179085,140.172848,1987-XI-17,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Tsukuba-san, Shibauchi, Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ属の一種,Xystodesmus sp. [Ibaraki],36.226206,140.125689,1984-X-25,茨城県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Yasato-machi, Niihari-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,36.951171,139.88315,1983-VII-29,栃木県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Tochigi Pref.: Shiobara Dam, Shiobara-machi, Nasu-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,36.502409,139.291646,1986-IX-07,群馬県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Gunma Pref.: <i>Cryptomeria japonica</i> forest, 290 m alt., along National Highway 122, Shimotazawa, Kurohone-mura, Seta-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,36.502409,139.291646,1987-V-30,群馬県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Gunma Pref.: <i>Cryptomeria japonica</i> forest, 290 m alt., along National Highway 122, Shimotazawa, Kurohone-mura, Seta-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,36.502409,139.291646,1987-VIII-02,群馬県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Gunma Pref.: <i>Cryptomeria japonica</i> forest, 290 m alt., along National Highway 122, Shimotazawa, Kurohone-mura, Seta-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,36.56491667,138.649175,1990-IV-29,群馬県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Hiuchiba, Naganohara-chô, Azuma-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.9175352,139.488996,1956-VII-26,埼玉県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Saitama Pref.: Kitain, Kawagoe-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.09886407,139.8814171,1969-VIII-29,千葉県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Chiba Pref.: Mt. Tomi-san, Tomiyama-machi, Awa-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,34.9910935,139.8254887,1970-XII-06,千葉県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Okinoshima Is., Tateyama-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,34.9680182,139.7581161,1969-III-26,千葉県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Sunosaki, Tateyama-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,34.9680182,139.7581161,1986-III-14,千葉県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Sunosaki, Tateyama-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.807554,139.080391,1983-IX-23,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Tokyo Pref.: Ôsawairi, Okutama-machi, Nishitama-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.81740129,139.0465029,1980-VI-10,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Mutsuishi-yama, Okutama-machi, Nishitama-gun",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.6254126,139.2437388,1982-XI-07,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Takao-san, Hachiôji-shi,",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.652567,139.167314,1970-XI-02,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Jinba-yama, Hachiôji-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.567158,139.46483,1969-IX-04,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Campus of Tamagawa-gakuen University, Machida-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.567158,139.46483,1969-XI-14,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Campus of Tamagawa-gakuen University, Machida-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.2500528,139.628067,1979-XI-04,神奈川県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Mt. Ôkusu-yama, Yokosuka-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.335511,139.575742,1989-VII-06,神奈川県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"<i>Cryptomeria japonica</i> forest, Mt. Ôhira-yama, Kamakura-shio",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.359372,139.472963,1986-IX-23,神奈川県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Fujisawa 6-chôme, Fujisawa-shi",,Ryosuke Kuwahara,2022-IX-07
6_文献記録,タカクワヤスデ,Xystodesmus martensii,35.359372,139.472963,1987-VI-03,神奈川県,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00168,1481,yes,-,Xystodesmus martensii,"Fujisawa 6-chôme, Fujisawa-shi",,Ryosuke Kuwahara,2022-IX-07
