記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,日付,都道府県_jp,島_jp,文献ID,掲載ページ,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,26.310771,127.7843536,6/5/1905,沖縄県,沖縄島,L00196,118,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],北中城村
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,27.83589642,128.9327142,6/13/1905,鹿児島県,徳之島,L00196,118,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],徳之島
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,6/14/1905,鹿児島県,奄美大島,L00196,118,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,31.25221389,130.4594444,6/21/1905,鹿児島県,九州,L00196,118,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],頴娃町
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,31.29088056,130.407,6/21/1905,鹿児島県,九州,L00196,118,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],知覧町
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,6/19/1905,鹿児島県,奄美大島,L00196,118,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-III-03,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-IV-07,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-V-06,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-VI-08,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-VII-07,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-VIII-17,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-IX-10,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-X-07,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-XI-06,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1998-XII-14,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1999-I-08,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.35507915,129.4998096,1999-II-10,鹿児島県,奄美大島,L00196,119,ヤンバルトサカヤスデ,Chamberlinius haulienensis[sic],名瀬市平田町の標高100m程度の道路沿いの天然林下
6_文献記録,アマビコヤスデ,Riukiaria semicircularis semicircularis,33.5320174,132.8942427,6/9/1905,愛媛県,四国,L01078,49,アマビコヤスデ,-,腰伸ばし岩
6_文献記録,アマビコヤスデ,Riukiaria semicircularis semicircularis,33.5320174,132.8942427,6/13/1905,愛媛県,四国,L01078,49,アマビコヤスデ,-,腰伸ばし岩
6_文献記録,アマビコヤスデ,Riukiaria semicircularis semicircularis,33.5320174,132.8942427,6/17/1905,愛媛県,四国,L01078,49,アマビコヤスデ,-,腰伸ばし岩
6_文献記録,アマビコヤスデ,Riukiaria semicircularis semicircularis,33.5320174,132.8942427,6/21/1905,愛媛県,四国,L01078,49,アマビコヤスデ,-,腰伸ばし岩
6_文献記録,アマビコヤスデ,Riukiaria semicircularis semicircularis,33.5320174,132.8942427,6/24/1905,愛媛県,四国,L01078,49,アマビコヤスデ,-,腰伸ばし岩
6_文献記録,ヤケヤスデ科の一種,Paradoxosomatidae gen. sp.,29.15448419,129.2048382,2005-IV-30–2005-V-06,鹿児島県,宝島,L01325,102,タカクワヤスデ属の一種,Xystodesmus sp.,マエゴモリ洞
6_文献記録,タマヤスデ属の一種,Hyleoglomeris sp. [Miyako],24.8150939,125.2147256,2002-XII-29,沖縄県,伊良部島,L01326,7,タマヤスデ属の一種,Hyleoglomeris sp.,タウワインミアブの第2着地点付近の岩棚に溜まった朽木の下
6_文献記録,ミイツヤスデ,Riukiupeltis jamashinai,24.8121422,125.2114307,2002-XII-31,沖縄県,伊良部島,L01326,7,ヤンバルトサカヤスデ,Chamberlinius hualienensis,カナマラアブの第1着地点
6_文献記録,リュウキュウヤハズヤスデ,Glyphiulus septentrionalis,27.365868,128.630706,2004-IV-29,鹿児島県,沖永良部島,L00261,48,リュウキュウヤハズヤスデ,Glyphiulus septentrionalis,帆船洞
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,27.3828522,128.5425737,2004-IV-30,鹿児島県,沖永良部島,L00261,48,ヤンバルトサカヤスデ,Chamberlinius hualienensis,銀水洞
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,27.3504743,128.5518291,2004-IV-30,鹿児島県,沖永良部島,L00261,48,ヤンバルトサカヤスデ,Chamberlinius hualienensis,水蓮洞
6_文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,27.373314,128.576012,2004-V-02,鹿児島県,沖永良部島,L00261,48,ヤンバルトサカヤスデ,Chamberlinius hualienensis,大山水鏡洞
6_文献記録,ヤケヤスデ,Oxidus gracilis,27.365868,128.630706,2004-IV-29,鹿児島県,沖永良部島,L00261,48,アカヤスデ属の一種,Nedyopus sp.,帆船洞
6_文献記録,ヤケヤスデ,Oxidus gracilis,27.3828522,128.5425737,2004-IV-30,鹿児島県,沖永良部島,L00261,49,ヤケヤスデ,Oxidus gracilis,銀水洞
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.582465,134.3284806,1994-IV-29,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Iwami-gun: Iwami-cho, Kumano Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5471418,134.2915255,1992-III-14,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Fukube-son, Sakadani Shrine, 60 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.51052,134.2754968,1992-III-14,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Momodani, Momodani Shrine, 60 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.50081111,134.2471886,1994-V-06,鳥取県,本州,L00130,93,-,Japanoparvus okai,Oochidani
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5102888,134.2406925,1994-IV-19,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Mt. Kyûshô, 50-60 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5102888,134.2406925,1994-XI-14,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Mt. Kyûshô, 50-60 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5102888,134.2406925,1994-XI-24,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Mt. Kyûshô, 50-60 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5102888,134.2406925,1994-XII-12,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Mt. Kyûshô, 50-60 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5284405,134.2389388,1994-V-02,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Kakuji, Shiidani Shrine, 30 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4699061,134.238302,1994-IV-16,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Ôro, Mt. Ôro, <i>Cryptomeria japonica</i> forest, 30 m"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4539282,134.2340762,1994-V-10,鳥取県,本州,L00130,93,-,Japanoparvus okai,"Kokôge, Nakatomi-takatake Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4539282,134.2340762,1994-X-15,鳥取県,本州,L00130,93–94,-,Japanoparvus okai,"Kokôge, Nakatomi-takatake Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4539282,134.2340762,1994-XII-08,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Kokôge, Nakatomi-takatake Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5043604,134.176346,1994-IV-30,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Fuse, Sannô-san"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5043604,134.176346,1994-XII-02,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Fuse, Sannô-san"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.51309,134.178836,1994-III-28,鳥取県,本州,L00130,94,-,Japanoparvus okai,Koyama: Mt. Urayama
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.51005,134.18476,1994-V-05,鳥取県,本州,L00130,94,-,Japanoparvus okai,Mt. Tariyama
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.511605,134.187088,1994-IV-13,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Koyama, Mt. Ishiba"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.511605,134.187088,1994-XI-08,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Koyama, Mt. Ishiba"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.509424,134.192683,1994-III-30,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Iwayoshi, Mt. Yoshiyama"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.509424,134.192683,1994-XII-15,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Iwayoshi, Mt. Yoshiyama"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5123593,134.1351138,1994-V-07,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Mitsu, Mitsu Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.5252396,134.12641,1994-IV-28,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Fushino, Fushino Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.524206,134.115066,1994-IV-28,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Hakuto, Hakuto Shrine, <i>Pinus thunbergii</i> forest"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.524206,134.115066,1994-X-18,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Hakuto, Hakuto Shrine, <i>Pinus thunbergii</i> forest"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4970905,134.1739742,1994-V-10,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Katsurami, Katsurao Shrine, <i>Cryptomeria japonica</i> forest"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4947998,134.1590225,1994-V-09,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Takazumi, Kitano Shrine"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.50361098,134.1548666,1994-II-28,鳥取県,青島 (鳥取県),L00130,94,-,Japanoparvus okai,"Is. Aoshima, Lake Koyama, <i>Pinus densiflora</i> - <i>Eurya japonica</i> forest"
6_文献記録,オカシロケヤスデ,Japanoparvus okai,35.4102901,133.8927452,1994-III-20,鳥取県,本州,L00130,94,-,Japanoparvus okai,"Tôhaku-gun, Misasa-cho, Misasa Spa, <i>Quercus serrata</i> forest, 120 m"
6_文献記録,-,Japanoparvus hiroshimaensis,34.57327,132.294934,1989-XI-15,広島県,本州,L00130,95,-,Japanoparvus hiroshimaensis,"Koyama, Kake-chô, Yamagata-gun, Hiroshima Pref."
6_文献記録,エダウチアマビコヤスデ,Riukiaria diacantha,33.268917,132.652417,-,愛媛県,四国,L00059,"315, 316",エダウチアマビコヤスデ,Rhysodesmus diacanthus,愛媛縣北宇和郡好藤村 Yosifuzi-Mura (Ehime-Ken)
6_文献記録,トリデヤスデ,Xystodesmus gracilipes,33.930756,133.542592,1963-VI-21,愛媛県,四国,L00684,"165, 167",キンシャトリデヤスデ,Phrurodesmus kinshaensis,愛媛県三島市金砂町，金砂湖畔の杉林
6_文献記録,ノコバシロハダヤスデ,Kiusiunum melancholicum,33.268917,132.652417,-,愛媛県,四国,L00061,340,ノコバシロハダヤスデ,Leucodesminus melancholicus,北宇和郡の好藤村
6_文献記録,ノコバシロハダヤスデ,Kiusiunum melancholicum,33.304167,132.691528,-,愛媛県,四国,L00061,340,ノコバシロハダヤスデ,Leucodesminus melancholicus,愛治村
6_文献記録,ノコバシロハダヤスデ,Kiusiunum melancholicum,33.341829,132.420479,-,愛媛県,四国,L00061,340,ノコバシロハダヤスデ,Leucodesminus melancholicus,西宇和郡の三島村
6_文献記録,ノコバシロハダヤスデ,Kiusiunum melancholicum,33.370535,132.426281,-,愛媛県,四国,L00061,340,ノコバシロハダヤスデ,Leucodesminus melancholicus,三瓶町
6_文献記録,ノコバシロハダヤスデ,Kiusiunum melancholicum,33.9457933,132.8499434,-,愛媛県,四国,L00061,340,ノコバシロハダヤスデ,Leucodesminus melancholicus,高縄山
6_文献記録,エトウオビヤスデ,Epanerchodus etoi etoi,34.2281082,131.3035348,1954-VIII-09,山口県,本州,L00065,"187, 188",エトウオビヤスデ,Epanerchodus etoi,山口県秋芳洞内
6_文献記録,トウゲンオビヤスデ,Epanerchodus masatakai,33.861036,134.290961,1969-VIII-08,徳島県,四国,L00087,153,Tôgen Obiyasude,Epanerchodus masatakai,"Tôgen-daiichi-dô Cave, at Takano, Kisawa-mura, Naka-gun, Tokushima Prefecture"
6_文献記録,リュウオビヤスデ,Epanerchodus acuticlivus,33.877934,134.539021,1967-X-29,徳島県,四国,L00087,155,Ryû Obiyasude,Epanerchodus acuticlivus,"Ryû-no-iwaya Cave at Kurogô, Kamo-chô, Anan-shi, Tokushima Prefecture"
6_文献記録,リュウオビヤスデ,Epanerchodus acuticlivus,33.877934,134.539021,1967-XI-05,徳島県,四国,L00087,155,Ryû Obiyasude,Epanerchodus acuticlivus,"Ryû-no-iwaya Cave at Kurogô, Kamo-chô, Anan-shi, Tokushima Prefecture"
6_文献記録,リュウオビヤスデ,Epanerchodus acuticlivus,33.877934,134.539021,1967-XII-10,徳島県,四国,L00087,155,Ryû Obiyasude,Epanerchodus acuticlivus,"Ryû-no-iwaya Cave at Kurogô, Kamo-chô, Anan-shi, Tokushima Prefecture"
6_文献記録,リュウオビヤスデ,Epanerchodus acuticlivus,33.877934,134.539021,1968-V-02,徳島県,四国,L00087,155,Ryû Obiyasude,Epanerchodus acuticlivus,"Ryû-no-iwaya Cave at Kurogô, Kamo-chô, Anan-shi, Tokushima Prefecture"
6_文献記録,リュウオビヤスデ,Epanerchodus acuticlivus,33.877934,134.539021,1968-VII-14,徳島県,四国,L00087,155,Ryû Obiyasude,Epanerchodus acuticlivus,"Ryû-no-iwaya Cave at Kurogô, Kamo-chô, Anan-shi, Tokushima Prefecture"
6_文献記録,ホシオビヤスデ,Epanerchodus aster,33.877934,134.539021,1967-IX-05,徳島県,四国,L00087,156,Hoshi Obiyasude,Epanerchodus aster,"Ryû-no-iwaya Cave at Kurogô, Kamo-chô, Anan-shi, Tokushima Prefecture"
6_文献記録,コンピラオビヤスデ,Epanerchodus simplicicornutus,33.482556,133.273472,1954-III-29,高知県,四国,L00063,"61, 62",コンピラオビヤスデ,Epanerchodus simplicicornutus,高知県佐川町塚谷金比羅洞内 Kommpira-Dô (Koti-Ken)
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1965-VIII-02,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1966-VII-29,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1967-IV-30,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1967-VII-23,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1967-XII-10,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1968-V-02,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.807955,134.343911,1968-VII-14,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Himisé-dô Cave at Nagayasu, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,キウチオビヤスデ,Epanerchodus kiuchii,33.802202,134.351262,1965-VIII-02,徳島県,四国,L00086,33,Kiuchi Obiyasude,Epanerchodus kiuchii,"Ôto-dô Cave at Ôto, Kaminaka-chô, Tokushima Prefecture"
6_文献記録,ゼンジョウオビヤスデ,Epanerchodus biaduncus,33.94056072,134.4295913,1961-XI-23,徳島県,四国,L00086,35,Zenjô Obiyasude,Epanerchodus biaduncus,"Zenjô-kutsu Cave at Masaki, Kamikatsu-chô, Tokushima Prefecture"
6_文献記録,ゼンジョウオビヤスデ,Epanerchodus biaduncus,33.94056072,134.4295913,1967-VII-16,徳島県,四国,L00086,35,Zenjô Obiyasude,Epanerchodus biaduncus,"Zenjô-kutsu Cave at Masaki, Kamikatsu-chô, Tokushima Prefecture"
6_文献記録,ウスアカオビヤスデ,Epanerchodus sanctus,33.3632367,132.509978,-,愛媛県,四国,L00056,"221, 223",ウスアカオビヤスデ,Epanerchodus sanctus,東宇和郡卯之町 Higasi-Uwagun
